"Sector","Indicator_Group_Code","Indicator_Group_Name","Indicator_Code","Indicator_Name","Disaggregation_Type","Level_Of_Difficulty","Sex","Location","Age","Type_Of_Disability","Country_Code","Country_Name","Time","Data","Units_Of_Measure"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","TLS","Timor-Leste",2016,2.531065158,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","TGO","Togo",2018,8.667479957,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","TON","Tonga",2016,5.382643298,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","UGA","Uganda",2016,11.47578345,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","URY","Uruguay",2011,4.611807399,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","VUT","Vanuatu",2009,1.099849361,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","VNM","Viet Nam",2019,4.555843195,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","PSE","West Bank and Gaza",2009,3.96930713,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","ZMB","Zambia",2020,2.516531862,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_all","Adjusted prevalence of Persons with disabilities i.e. at least a lot of functional diifficulty (% of Persons)","Level of difficulty","At least a lot of difficulty","All","All","All","All","ZWE","Zimbabwe",2017,2.509756522,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","AFG","Afghanistan",2016,8.734965737,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BGD","Bangladesh",2016,2.117909898,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BEN","Benin",2018,6.41940617,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BTN","Bhutan",2017,3.745051163,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BOL","Bolivia",2021,1.442049852,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BIH","Bosnia and Herzegovina",2015,7.167597585,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BRA","Brazil",2022,9.630735819,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","BFA","Burkina Faso",2018,3.995805732,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","KHM","Cambodia",2019,1.807252112,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","TCD","Chad",2018,11.10158182,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","CHL","Chile",2017,8.101145529,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","COL","Colombia",2022,4.911393402,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","COM","Comoros",2020,7.988082234,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","CIV","Cote d'Ivoire",2018,7.206583877,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","DJI","Djibouti",2017,6.530842945,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","SWZ","Eswatini",2016,7.490678057,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","ETH","Ethiopia",2021,2.610787064,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","GAB","Gabon",2017,10.15825431,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","GMB","Gambia, The",2018,1.770550269,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","GHA","Ghana",2021,3.56352724,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","GTM","Guatemala",2018,4.172640293,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","GIN","Guinea",2018,5.866038917,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","GNB","Guinea-Bissau",2018,5.285926234,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_fem","Adjusted prevalence of female Persons with disabilities i.e. at least a lot of functional diifficulty (% of female Persons)","Level of difficulty, Sex","At least a lot of difficulty","Female","All","All","All","HTI","Haiti",2017,6.143467546,"Percent"
